bowler,venue,batting_team,dream 11 score,Matches_Played,avg_drm11_score,Economy,strike_rate,bowlerOppositionWiseMatches_Played,bowlerOppositionWiseavg_drm11_score,bowlerOppositionWiseEconomy,bowlerOppositionWisestrike_rate,bowlerVenueMatches_Played,bowlerVenueavg_drm11_score,bowlerVenueEconomy,bowlerVenuestrike_rate,Venue_Matches_Played,Venue_Avg_Batsmen_Strike_Rate,Venue_Avg_Batsmen_Average,Venue_Avg_Bowler_Economy,Venue_Avg_Bowler_Average,Venue_dream11
Harbhajan Singh,Wankhede Stadium,Delhi Daredevils,48,160,70.10625,6.741418764302059,21.714285714285715,19,75.89473684210526,6.624113475177305,19.227272727272727,47,72.61702127659575,6.767175572519084,20.54901960784314,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
JJ Bumrah,Wankhede Stadium,Delhi Daredevils,116,120,83.525,6.926146307315366,17.74534161490683,9,68.0,7.701492537313433,25.125,36,81.91666666666667,7.343283582089552,19.355555555555554,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
K Rabada,Wankhede Stadium,Mumbai Indians,102,69,91.2608695652174,7.747112462006079,14.304347826086955,11,78.63636363636364,7.231939163498099,20.23076923076923,8,88.5,7.309644670050761,16.416666666666668,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
KH Pandya,Wankhede Stadium,Delhi Daredevils,12,105,55.73333333333333,6.925176946410516,26.72972972972973,5,59.6,6.24,12.5,25,62.16,6.503225806451613,19.375,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
MG Johnson,Wankhede Stadium,Delhi Daredevils,87,54,81.18518518518519,7.531129900076864,19.71212121212121,6,68.16666666666667,9.176470588235292,27.2,14,87.57142857142857,7.119533527696793,17.15,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
MJ McClenaghan,Wankhede Stadium,Delhi Daredevils,123,56,82.91071428571429,7.693907875185736,17.946666666666665,6,87.83333333333333,7.114285714285714,15.555555555555555,26,87.5,7.915492957746479,16.384615384615383,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
PJ Cummins,Wankhede Stadium,Mumbai Indians,106,42,76.66666666666667,7.8150753768844226,20.729166666666668,7,84.0,8.674698795180722,16.6,3,69.33333333333333,8.289473684210526,38.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
Z Khan,Wankhede Stadium,Mumbai Indians,50,99,78.35353535353535,7.09402460456942,19.126050420168067,10,79.8,6.6,25.0,6,90.33333333333331,6.285714285714286,18.375,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
B Kumar,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,75,160,77.6125,6.847421009991899,20.125,2,76.0,8.823529411764707,25.5,6,82.0,6.270967741935484,25.83333333333333,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
BA Stokes,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,24,38,59.3421052631579,7.933609958506224,23.32258064516129,7,43.142857142857146,8.971428571428572,26.25,6,55.16666666666666,8.754098360655737,40.66666666666666,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
Bipul Sharma,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,73,28,50.07142857142857,7.665137614678899,19.818181818181817,2,73.0,8.625,24.0,1,73.0,7.5,24.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
DT Christian,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,71,49,58.69387755102041,7.496746203904555,23.05,5,51.4,6.674157303370786,29.666666666666668,5,71.6,6.285714285714286,17.5,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
Imran Tahir,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,63,59,82.98305084745763,7.450746268656716,15.581395348837209,6,62.5,6.975609756097561,24.6,9,89.77777777777777,8.067961165048544,12.875,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
JD Unadkat,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,71,93,70.15053763440861,8.464393179538616,19.94,12,78.66666666666667,8.108108108108109,16.1875,8,86.0,7.78021978021978,15.166666666666666,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
MC Henriques,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,18,60,51.6,7.697650663942799,21.282608695652176,2,26.0,4.956521739130435,25.0,1,18.0,4.0,7.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
Mohammed Siraj,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,48,79,70.72151898734177,7.649913344887349,21.37037037037037,1,48.0,10.5,25.0,5,48.8,9.857142857142858,49.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
Rashid Khan,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,102,109,83.53211009174312,6.491095111784767,17.952380952380953,2,89.5,4.375,16.0,5,91.6,5.80327868852459,15.25,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
S Kaul,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,30,55,74.16363636363636,8.268174474959613,19.65079365079365,2,94.0,10.186046511627907,10.75,2,30.0,14.166666666666666,38.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
SN Thakur,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,50,83,72.90361445783132,8.232323232323232,18.757894736842104,14,65.5,8.716216216216216,22.76923076923077,10,71.4,7.714285714285714,22.4,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
Washington Sundar,Maharashtra Cricket Association Stadium,Sunrisers Hyderabad,52,56,54.57142857142857,7.172147001934236,27.210526315789476,7,46.285714285714285,6.849056603773585,26.5,6,45.333333333333336,8.8,52.5,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
AJ Tye,Saurashtra Cricket Association Stadium,Kings XI Punjab,98,30,90.0,7.974789915966387,14.875,1,98.0,8.75,12.0,4,90.75,7.139240506329114,11.285714285714286,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
AR Patel,Saurashtra Cricket Association Stadium,Gujarat Lions,98,134,66.23880597014926,7.005888465535158,24.058333333333334,4,80.0,7.575,13.333333333333334,2,129.0,6.857142857142857,8.166666666666666,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
Basil Thampi,Saurashtra Cricket Association Stadium,Kings XI Punjab,75,25,68.56,9.217068645640074,20.73076923076923,3,72.0,10.0,15.75,4,84.0,8.175824175824175,15.166666666666666,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
DR Smith,Saurashtra Cricket Association Stadium,Kings XI Punjab,31,46,37.19565217391305,8.477558348294435,20.62962962962963,4,39.75,11.52,16.666666666666668,5,23.6,11.023255813953488,21.5,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
KC Cariappa,Saurashtra Cricket Association Stadium,Gujarat Lions,96,11,56.54545454545455,9.107142857142858,28.0,2,66.0,5.571428571428571,21.0,2,66.0,5.571428571428571,21.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
MM Sharma,Saurashtra Cricket Association Stadium,Gujarat Lions,75,100,74.85,8.102762966553563,15.748091603053435,4,68.5,7.752808988764045,22.25,2,97.0,6.857142857142857,12.25,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
MP Stoinis,Saurashtra Cricket Association Stadium,Gujarat Lions,14,55,44.4,9.040322580645162,18.6,3,43.333333333333336,8.511627906976743,21.5,2,43.5,6.580645161290323,31.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
NB Singh,Saurashtra Cricket Association Stadium,Kings XI Punjab,55,2,43.5,3.36,25.0,1,55.0,3.5,12.0,1,55.0,3.5,12.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
RA Jadeja,Saurashtra Cricket Association Stadium,Kings XI Punjab,71,197,57.15228426395939,7.3313019390581715,22.422360248447205,18,56.11111111111112,8.07624633431085,24.357142857142858,9,56.77777777777778,8.406976744186046,24.571428571428573,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
SK Raina,Saurashtra Cricket Association Stadium,Kings XI Punjab,12,69,37.971014492753625,7.070967741935484,31.0,9,30.77777777777778,7.106796116504855,34.333333333333336,5,29.2,7.561643835616438,78.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
SS Agarwal,Saurashtra Cricket Association Stadium,Kings XI Punjab,73,1,73.0,10.5,24.0,1,73.0,10.5,24.0,1,73.0,10.5,24.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
Sandeep Sharma,Saurashtra Cricket Association Stadium,Gujarat Lions,94,116,78.15517241379311,7.367794719226478,19.48550724637681,4,82.0,7.760869565217392,15.333333333333334,2,84.5,8.571428571428571,16.333333333333332,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
T Natarajan,Saurashtra Cricket Association Stadium,Gujarat Lions,40,47,75.31914893617021,8.188961646398504,19.089285714285715,2,50.5,7.894736842105263,38.0,1,40.0,6.0,21.0,10,134.31331373372532,1.3431331373372533,8.058798824023519,1.3431331373372533,341.6
C de Grandhomme,Eden Gardens,Royal Challengers Bangalore,99,19,32.68421052631579,7.852173913043479,32.857142857142854,2,61.5,5.181818181818182,7.333333333333333,5,36.8,6.913043478260869,11.5,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
CR Woakes,Eden Gardens,Royal Challengers Bangalore,117,21,83.0,8.228941684665227,14.935483870967742,2,96.0,6.789473684210527,9.5,7,92.57142857142856,7.328571428571428,10.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
NM Coulter-Nile,Eden Gardens,Royal Challengers Bangalore,117,38,83.36842105263158,7.150224215246637,17.153846153846153,2,80.5,6.558139534883721,14.333333333333334,5,83.2,8.89090909090909,13.75,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
P Negi,Eden Gardens,Kolkata Knight Riders,94,42,57.90476190476191,7.547066848567531,19.289473684210527,5,83.6,5.433962264150943,13.25,3,64.33333333333333,5.785714285714286,18.666666666666668,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
S Aravind,Eden Gardens,Kolkata Knight Riders,65,38,74.21052631578948,7.66751269035533,16.416666666666668,6,68.0,9.0,13.25,3,92.0,9.75,10.666666666666666,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
S Badree,Eden Gardens,Kolkata Knight Riders,71,12,69.08333333333333,7.0494296577946765,23.90909090909091,2,50.5,10.428571428571429,42.0,1,71.0,8.25,24.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
STR Binny,Eden Gardens,Kolkata Knight Riders,37,63,30.92063492063492,7.276595744680851,21.821428571428573,7,20.857142857142858,8.5,24.0,5,22.0,9.0,15.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
TS Mills,Eden Gardens,Kolkata Knight Riders,102,10,69.3,9.027522935779816,19.818181818181817,2,91.0,8.590909090909092,11.0,1,102.0,5.769230769230769,13.0,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
UT Yadav,Eden Gardens,Royal Challengers Bangalore,61,140,72.54285714285714,7.797451813132963,19.876623376623375,15,70.0,9.037735849056604,19.875,25,60.88,7.771653543307087,25.4,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
YS Chahal,Eden Gardens,Kolkata Knight Riders,129,144,79.72222222222223,7.251071647274954,16.835051546391753,21,81.23809523809524,7.254658385093168,17.25,9,72.33333333333333,8.179245283018869,23.55555555555556,86,126.84244436734896,1.2684244436734895,7.610546662040938,1.2684244436734895,308.8372093023256
BA Stokes,Wankhede Stadium,Mumbai Indians,116,38,59.3421052631579,7.933609958506224,23.32258064516129,4,82.25,6.957446808510638,18.8,3,74.0,6.107142857142857,14.0,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
DT Christian,Wankhede Stadium,Mumbai Indians,37,49,58.69387755102041,7.496746203904555,23.05,11,51.45454545454545,8.80373831775701,35.666666666666664,6,47.16666666666666,6.640776699029126,34.333333333333336,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
Harbhajan Singh,Wankhede Stadium,Rising Pune Supergiant,71,160,70.10625,6.741418764302059,21.714285714285715,1,71.0,5.0,24.0,47,72.61702127659575,6.767175572519084,20.54901960784314,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
Imran Tahir,Wankhede Stadium,Mumbai Indians,73,59,82.98305084745763,7.450746268656716,15.581395348837209,14,75.85714285714286,8.212624584717608,16.72222222222222,6,88.0,7.275590551181103,12.7,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
JD Unadkat,Wankhede Stadium,Mumbai Indians,125,93,70.15053763440861,8.464393179538616,19.94,14,75.78571428571429,8.190184049079754,19.176470588235293,11,72.18181818181819,8.43824701195219,20.916666666666668,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
JJ Bumrah,Wankhede Stadium,Rising Pune Supergiant,94,120,83.525,6.926146307315366,17.74534161490683,4,77.75,7.3125,19.2,36,81.91666666666667,7.343283582089552,19.355555555555554,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
KV Sharma,Wankhede Stadium,Rising Pune Supergiant,98,73,63.68493150684932,7.934354485776805,18.28,3,75.66666666666667,6.891891891891892,24.666666666666668,7,76.57142857142857,8.081632653061224,14.7,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
MG Johnson,Wankhede Stadium,Rising Pune Supergiant,73,54,81.18518518518519,7.531129900076864,19.71212121212121,2,114.5,7.224489795918367,9.8,14,87.57142857142857,7.119533527696793,17.15,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
MJ McClenaghan,Wankhede Stadium,Rising Pune Supergiant,50,56,82.91071428571429,7.693907875185736,17.946666666666665,3,68.0,8.615384615384615,39.0,26,87.5,7.915492957746479,16.384615384615383,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
SN Thakur,Wankhede Stadium,Mumbai Indians,38,83,72.90361445783132,8.232323232323232,18.757894736842104,12,69.33333333333333,8.815384615384616,21.666666666666668,16,79.0,8.297520661157025,18.15,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
Washington Sundar,Wankhede Stadium,Mumbai Indians,71,56,54.57142857142857,7.172147001934236,27.210526315789476,10,57.1,6.309278350515464,27.714285714285715,8,59.375,7.578947368421052,21.714285714285715,111,128.68595719293012,1.2868595719293012,7.721157431575807,1.2868595719293012,325.0990990990991
C de Grandhomme,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,24,19,32.68421052631579,7.852173913043479,32.857142857142854,2,11.0,9.0,16.0,2,57.5,5.0,36.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
CR Woakes,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,38,21,83.0,8.228941684665227,14.935483870967742,2,81.5,7.674418604651163,14.333333333333334,1,38.0,11.68421052631579,20.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
DT Christian,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,77,49,58.69387755102041,7.496746203904555,23.05,5,59.6,8.164948453608247,24.25,5,71.6,6.285714285714286,17.5,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
Imran Tahir,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,42,59,82.98305084745763,7.450746268656716,15.581395348837209,7,85.71428571428571,7.964912280701754,17.1,9,89.77777777777777,8.067961165048544,12.875,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
JD Unadkat,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,63,93,70.15053763440861,8.464393179538616,19.94,12,56.41666666666666,8.457831325301205,35.57142857142857,8,86.0,7.78021978021978,15.166666666666666,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
Kuldeep Yadav,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,94,71,68.7605633802817,7.80513495720869,20.527027027027028,2,83.5,8.25,16.0,2,82.5,7.875,16.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
PP Chawla,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,71,180,66.71111111111111,7.702173913043478,19.574468085106385,1,71.0,9.0,24.0,3,51.66666666666666,8.272727272727273,66.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
RA Tripathi,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,6,1,6.0,12.0,7.0,1,6.0,12.0,7.0,1,6.0,12.0,7.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
SN Thakur,Maharashtra Cricket Association Stadium,Kolkata Knight Riders,42,83,72.90361445783132,8.232323232323232,18.757894736842104,10,83.2,7.453744493392071,16.214285714285715,10,71.4,7.714285714285714,22.4,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
SP Narine,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,73,161,77.61490683229813,6.498950682056663,20.945054945054945,2,73.0,7.469387755102041,24.5,6,69.83333333333333,6.703448275862069,29.0,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
UT Yadav,Maharashtra Cricket Association Stadium,Rising Pune Supergiant,67,140,72.54285714285714,7.797451813132963,19.876623376623375,2,70.0,6.266666666666667,22.5,6,78.83333333333333,6.338709677419355,13.77777777777778,35,125.98050867601616,1.2598050867601616,7.55883052056097,1.2598050867601616,313.2857142857143
